SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
1102027,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
1102028,0,0,0,0,0,0,0,0,0,8,4,0,13,0,0,0,13,9,0,20
1102029,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3
1102030,0,0,0,0,0,0,0,0,0,7,5,0,13,0,0,0,12,9,0,20
1102031,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
1102032,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3
1102101,0,0,0,0,0,0,0,0,0,7,8,0,21,0,0,0,21,8,0,24
1102102,0,0,0,0,0,0,0,0,0,5,4,0,11,0,3,3,9,3,0,15
1102104,0,0,0,0,0,0,0,0,0,4,7,0,14,0,0,0,14,8,0,21
1102105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
1102106,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,10,10,0,22
1102107,0,0,0,0,0,0,0,0,0,7,12,0,18,0,0,0,18,4,0,27
1102108,0,0,0,0,0,0,0,0,0,3,8,0,8,0,0,0,8,5,0,17
1102109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102301,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,4,13,13,0,23
1102302,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,10,0,11
1102303,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,6,3,0,10
1102304,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,3
1102305,0,0,0,0,0,0,0,0,4,6,6,0,16,0,0,3,17,10,0,27
1102306,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,6,0,12
1102307,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,3,7,8,0,16
1102308,0,0,0,0,0,0,0,0,0,8,10,3,18,0,0,0,20,23,0,43
1102309,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,4,0,5
1102310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102401,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,0,0,4
1102402,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,9,4,0,11
1102403,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,8,11,0,16
1102404,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,3,10,7,0,15
1102405,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,3,0,7
1102406,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,0,0,11
1102407,0,0,0,0,0,0,0,0,0,3,7,0,9,0,0,0,9,5,0,12
1102408,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,12,10,0,19
1102409,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,3,0,10
1102410,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,5,0,8
1102411,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,9,0,0,10
1102412,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,11
1102501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102502,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,3,11,3,0,12
1102503,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,10,0,0,9
1102504,0,0,0,0,0,0,0,0,3,5,11,0,14,0,0,0,15,3,0,23
1102505,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,5,0,0,7
1102506,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,6,5,0,9
1102507,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,0,0,7
1102508,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,11,6,0,14
1102509,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,9
1102510,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,4
1102511,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,10,0,9
1102512,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,3,3,0,8
1102513,0,0,0,0,0,0,0,0,0,6,8,0,12,0,0,0,16,7,0,24
1102514,0,0,0,0,0,0,0,0,0,6,9,0,8,0,0,0,13,7,0,21
1102516,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,3,0,13
1102517,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,16,3,0,15
1102518,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5
1102519,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,6,0,7
1102520,0,0,0,0,0,0,0,0,0,11,4,0,13,0,0,0,13,8,0,18
1102521,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,4
1102522,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,12,7,0,15
1102523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1102524,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,8
1102525,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,3,0,8
1102526,0,0,0,0,0,0,0,0,0,8,4,0,9,0,0,0,9,6,0,21
1102527,0,0,0,0,0,0,0,0,0,3,6,0,14,0,0,0,14,0,0,14
1102528,0,0,0,0,0,0,0,0,3,6,20,0,27,0,3,3,32,16,0,51
1102529,0,0,0,0,0,0,0,0,0,4,6,0,10,0,0,3,16,3,0,21
1102530,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,5,0,13
1102531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102532,0,0,0,0,0,0,0,0,0,4,4,0,13,0,0,0,11,13,0,20
1102601,0,0,0,0,0,0,0,0,0,7,6,0,12,0,0,0,12,10,3,20
1102602,0,0,0,0,0,0,0,0,0,4,6,0,13,0,0,0,17,9,0,28
1102603,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
1102604,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,5,0,13
1102605,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,7,12,0,17
1102606,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,6
1102607,0,0,0,0,0,0,0,0,0,3,7,0,11,0,0,0,9,12,0,29
1102608,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,10,0,13
1102609,0,0,0,0,0,0,0,0,3,4,3,0,9,0,0,0,9,14,0,22
1102610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16
1102611,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,5
1102612,0,0,0,0,0,0,0,0,0,4,3,0,9,0,3,3,12,4,0,16
1102613,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,0,13
1102614,0,0,0,0,0,0,0,0,0,5,9,0,12,0,0,0,12,10,0,30
1102615,0,0,0,0,0,0,0,0,0,3,7,0,10,0,0,0,10,7,0,15
1102616,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,3
1102617,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,10,4,0,14
1102618,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,7,0,17
1102619,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,12,0,0,11
1102620,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,10,8,0,17
1102621,0,0,0,0,0,0,0,0,0,3,5,0,11,0,0,3,9,4,0,17
1102622,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,10,4,0,16
1102623,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,9,3,0,11
1102701,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,4,6,0,7
1102702,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,8,6,0,12
1102703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
1102704,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,12
1102705,0,0,0,0,0,0,3,0,3,3,0,0,4,0,0,0,6,8,0,13
1102706,0,0,0,0,0,0,0,0,0,5,6,0,12,0,0,0,14,14,0,21
1102707,0,0,0,0,0,0,0,0,3,3,4,0,14,0,0,0,14,9,0,24
1102708,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,0,11
1102709,0,0,0,0,0,0,0,0,0,6,15,0,15,0,0,3,16,8,0,24
1102710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102712,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,10,6,0,13
1102713,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,10
1102714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102717,0,0,0,0,0,0,0,0,0,5,4,0,11,0,0,0,11,0,0,11
1102718,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,3,4,0,12
1102719,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,9,8,0,15
1102720,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,8,0,0,5
1102721,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,9,6,0,12
1102722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
1102723,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,4
1102724,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,4,7,7,0,16
1102725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
1102726,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,5,0,10
1102727,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,7,11,0,20
1102728,0,0,0,0,0,0,0,0,0,3,8,0,12,0,0,0,12,6,0,15
1102729,0,0,0,0,0,0,0,0,3,3,8,0,13,0,0,0,15,17,0,34
1102801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102802,0,0,0,0,0,0,0,0,0,6,11,0,16,0,0,0,11,8,0,17
1102803,0,0,0,0,0,0,0,0,0,12,4,0,17,0,0,0,18,10,0,26
1102804,0,0,0,0,0,0,0,0,0,3,8,0,9,0,0,0,12,6,0,15
1102805,0,0,0,0,0,0,0,0,0,5,4,0,10,0,0,0,10,5,0,11
1102806,0,0,0,0,0,0,0,0,0,8,7,3,16,0,0,0,17,17,0,29
1102807,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,4,0,17
1102808,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,0,6
1102809,0,0,0,0,0,0,0,0,0,11,3,0,15,0,0,3,14,3,0,20
1102810,0,0,0,0,0,0,0,0,0,9,9,0,16,0,0,0,12,8,0,21
1102811,0,0,0,0,0,0,0,0,0,11,13,0,25,0,0,0,25,6,0,26
1102812,0,0,0,0,0,0,0,0,0,3,9,0,15,5,0,5,20,6,0,27
1102813,0,0,0,0,0,0,0,0,0,11,3,0,18,0,0,0,18,5,0,18
1102814,0,0,0,0,0,0,0,0,0,4,0,3,9,0,0,0,15,13,0,26
1102815,0,0,0,0,0,0,0,0,0,6,5,0,17,0,0,0,17,4,0,16
1102816,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,3
1102817,0,0,0,0,0,0,0,0,0,10,3,0,7,0,0,0,8,3,0,14
1102818,0,0,0,0,0,0,0,0,0,8,4,0,10,0,0,0,6,6,0,17
1102901,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,3,0,12
1102902,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,9,0,0,13
1102903,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,7,10,0,18
1102904,0,0,0,0,0,0,0,0,0,3,7,3,15,0,0,0,15,12,0,20
1102905,0,0,0,0,0,0,0,0,0,6,8,0,10,0,0,0,10,4,0,14
1102906,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,4
1102907,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,0,0,5
1102908,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,13
1102909,0,0,0,0,0,0,0,0,0,4,3,0,10,0,0,0,10,5,0,8
1102910,0,0,0,0,0,0,0,0,0,4,8,0,14,0,0,0,16,11,0,23
1102911,0,0,0,0,0,0,0,0,0,6,13,0,17,0,0,0,17,5,0,19
1102912,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,5,5,0,18
1102913,0,0,0,0,0,0,0,0,0,9,4,0,8,0,0,0,8,0,0,13
1102914,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,6,0,11
1102915,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,4,0,14
1102916,0,0,0,0,0,0,0,0,0,3,6,0,12,0,0,0,12,6,0,17
1102917,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,4,0,0,7
1102918,0,0,0,0,0,0,0,0,0,6,4,0,9,0,0,0,12,9,0,16
1102919,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,3,0,10
1102920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102922,0,0,0,0,0,0,0,0,0,3,6,0,11,0,3,3,10,5,0,21
1102923,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,9,3,0,12
1102924,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,8,0,17
1102925,0,0,0,0,0,0,0,0,0,3,12,0,16,0,0,0,15,18,0,31
1102926,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,9,0,13
1102927,0,0,0,0,0,0,0,0,0,4,3,3,10,0,0,0,10,3,0,14
1102928,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,8,20,0,27
1103002,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,4,12,5,0,20
1103003,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,3,0,4
1103004,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,9,9,0,15
1103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1103006,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
1103007,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,8,0,8
1103008,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,9
1103009,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,9,0,16
1103010,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,6,5,0,16
1103011,0,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,4,5,0,10
1103012,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,9,8,0,12
1103013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103014,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,9
1103101,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,4,0,0,9
1103102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103104,0,0,0,0,0,0,0,0,0,0,8,0,10,0,3,3,12,10,0,21
1103105,0,3,0,0,0,3,0,0,3,13,9,0,20,0,0,0,21,12,0,30
1103106,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,9,0,16
1103107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103108,0,0,0,0,0,0,0,0,0,9,3,0,10,0,0,0,8,0,0,12
1103109,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,8,0,0,8
1103110,0,0,0,0,0,0,0,0,0,17,10,0,23,0,0,0,24,7,0,34
1103111,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,5,5,0,10
1103112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1103113,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,11
1103114,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,3,4,0,7
1103115,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,4,6,4,0,12
1103116,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,6,11,0,19
1103117,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,0,13,9,0,18
1103118,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,8
1103119,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,6,5,0,14
1103120,0,0,0,0,0,0,0,0,0,7,6,0,10,0,0,0,10,5,0,10
1103121,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,6,4,0,11
1103122,0,0,0,0,0,0,0,0,0,10,3,0,15,0,0,0,15,4,0,14
1103123,0,0,0,0,0,0,0,0,0,3,8,0,7,0,3,0,10,20,0,38
1103124,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,10,6,0,11
1103125,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,8,6,0,16
1103126,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,11,0,14
1103127,0,0,0,0,0,0,0,0,0,8,3,0,14,0,0,0,13,0,0,16
1103128,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,4,0,10
1103129,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,6,6,0,13
1103130,0,0,0,0,0,0,0,0,0,5,8,0,10,0,0,0,10,3,0,19
1103131,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,5,9,0,13
1103132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103133,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,5,0,9
1103134,0,0,0,0,0,0,0,0,0,8,8,0,23,0,0,0,23,3,0,25
1103135,0,0,0,0,0,0,0,0,0,4,4,0,7,0,0,0,7,4,0,15
1103136,0,0,0,0,0,0,0,0,0,5,9,0,9,3,0,6,18,12,0,27
1103137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
1103138,0,0,0,0,0,0,0,0,0,15,8,0,23,0,0,0,22,9,0,31
1103201,0,0,0,0,0,0,0,0,0,15,7,0,20,0,0,0,20,11,0,30
1103202,0,0,0,0,0,0,0,0,3,8,13,0,19,0,0,0,24,34,0,59
1103203,3,3,0,0,0,3,0,0,3,18,3,3,23,0,0,0,26,10,0,38
1103204,0,0,0,0,0,0,0,0,0,18,12,0,22,3,0,5,31,16,0,39
1103205,0,0,0,0,0,0,0,0,3,0,3,0,8,0,3,3,12,8,0,20
1103206,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
1103207,0,0,0,0,0,0,0,0,0,10,0,0,8,3,0,3,11,3,0,17
1103208,0,0,0,0,0,0,0,0,0,11,13,4,20,0,0,0,25,14,0,34
1103210,0,0,0,0,0,0,0,0,0,3,6,0,12,0,3,4,12,4,0,19
1103211,0,0,0,0,0,0,0,0,0,6,10,0,20,0,3,3,28,12,0,33
1103212,0,0,0,0,0,0,0,0,0,8,11,0,17,0,0,0,16,14,0,27
1103213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103214,0,0,0,0,0,0,0,0,0,3,9,0,17,3,0,3,17,10,0,31
1103215,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,3,0,10
1103216,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,7,0,16
1103217,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,5,3,0,6
1103218,0,0,0,0,0,0,0,0,0,13,3,0,20,0,0,0,23,3,0,23
1103219,0,0,0,0,0,0,0,0,0,10,8,0,15,0,0,0,18,4,0,19
1103220,0,0,0,0,0,0,0,0,0,3,7,0,13,0,0,0,9,7,0,14
1103221,0,0,0,0,0,0,0,0,3,8,3,0,13,0,0,0,15,11,0,20
1103223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103224,0,0,0,0,0,0,0,0,0,4,8,0,13,0,0,0,13,7,0,20
1103225,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,0,9,3,0,13
1103226,0,0,0,0,0,0,0,0,0,7,3,0,11,0,0,0,11,5,0,16
1103227,0,0,0,0,0,0,0,0,0,11,5,0,18,0,4,3,20,33,0,54
1103228,0,0,0,0,0,0,0,0,0,5,16,0,23,0,0,0,27,19,0,43
1103229,0,0,0,0,0,0,0,0,0,9,4,0,12,0,0,0,14,3,0,17
1103230,0,0,0,0,0,0,0,0,0,14,5,0,21,0,0,0,21,19,0,39
1103231,0,0,0,0,0,0,0,0,0,13,11,0,25,0,0,0,25,12,0,34
1103232,0,0,0,0,0,0,0,0,0,11,4,0,18,0,0,0,17,19,0,31
1103233,0,0,0,0,0,0,0,0,0,3,6,0,7,0,0,0,7,4,0,13
1103234,0,0,0,0,0,0,0,0,0,13,7,0,20,0,0,0,20,9,0,33
1103235,0,0,0,0,0,0,0,0,0,8,7,3,20,0,0,3,17,12,0,28
1103236,0,0,0,0,0,0,0,0,0,10,5,3,13,3,3,4,17,12,0,26
1103237,0,0,0,0,0,0,0,0,0,4,6,3,19,0,0,0,19,6,0,25
1103238,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,9,7,0,12
1103239,0,0,0,0,0,0,0,0,0,9,4,0,13,0,3,3,15,9,0,25
1103240,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,6,4,0,11
1103241,0,0,0,0,0,0,0,0,0,10,3,0,20,3,0,3,19,5,0,30
1103242,0,0,0,0,0,0,4,0,4,14,17,0,27,0,0,0,27,13,0,50
1103243,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,7,5,0,14
1103244,0,0,0,0,0,0,0,0,0,10,3,0,13,0,0,0,13,8,0,20
1103245,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,6,0,13
1103246,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,5,0,0,11
1103247,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,8,3,0,6
1103248,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,13,6,0,14
1103301,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,8
1103302,0,0,0,0,0,0,0,0,0,9,3,0,17,0,0,0,17,12,0,26
1103303,0,0,0,0,0,0,0,0,0,8,3,0,12,0,0,0,16,3,0,19
1103304,0,0,0,0,0,0,0,0,0,4,8,0,12,0,0,0,13,3,0,14
1103305,0,0,0,0,0,0,0,0,0,8,3,0,14,0,0,0,14,0,0,16
1103306,0,0,0,0,0,0,0,0,0,6,4,0,8,3,0,3,8,4,0,12
1103307,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,6,0,9
1103308,0,0,0,0,0,0,0,0,0,3,5,3,11,0,0,0,11,4,0,14
1103309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103310,0,0,0,0,0,0,0,0,0,5,5,0,9,0,0,0,9,4,0,11
1103311,0,0,0,0,0,0,0,0,0,3,5,0,12,0,0,0,12,9,0,24
1103312,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,12,3,0,11
1103313,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,8,7,0,19
1103314,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,3,11,4,0,9
1103315,0,0,0,0,0,0,0,0,0,8,13,0,26,0,0,0,26,4,0,33
1103316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103317,0,0,0,0,0,0,0,0,0,10,4,0,17,0,0,0,17,6,0,22
1103318,0,0,0,0,0,0,0,0,0,5,4,0,8,0,0,0,7,7,0,9
1103319,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,7,3,0,12
1103320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103401,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,11,9,0,20
1103402,0,0,0,0,0,0,0,0,0,6,8,0,13,0,0,0,16,8,0,22
1103403,0,0,0,0,0,0,0,0,0,10,8,0,15,3,0,3,18,18,0,42
1103404,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,9,10,0,18
1103405,0,0,0,0,0,0,0,0,0,6,11,0,15,0,0,3,21,10,0,30
1103406,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,10
1103407,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,7
1103408,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,5,4,0,13
1103409,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,3,14,0,0,16
1103410,0,0,0,0,0,0,0,0,0,13,6,0,24,0,0,0,23,10,0,32
1103411,0,0,0,0,0,0,0,0,0,8,4,0,14,0,0,3,17,4,0,21
1103412,0,0,0,0,0,0,0,0,0,8,9,0,21,0,0,0,18,15,0,35
1103413,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,3,0,10
1103414,0,0,0,0,0,0,0,0,0,7,5,0,14,0,0,0,9,12,0,26
1103415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
1103416,0,0,0,0,0,0,0,0,0,6,7,0,11,0,0,0,11,10,0,19
1103417,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,5,7,0,21
1103418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1103419,0,0,0,0,0,0,0,0,0,5,5,0,10,0,0,0,10,6,0,16
1103501,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,0,12,3,0,17
1103502,0,0,0,0,0,0,0,0,0,6,4,3,9,0,0,0,16,19,0,31
1103503,0,0,0,0,0,0,0,0,0,15,5,0,15,0,0,0,19,7,0,20
1103504,0,0,0,0,0,0,0,0,0,7,11,3,20,0,0,0,22,10,0,26
1103505,0,0,0,0,0,0,0,0,0,10,3,0,12,0,0,0,12,5,0,15
1103506,0,0,0,0,0,0,0,0,0,11,9,0,19,0,0,0,19,7,0,24
1103507,0,0,0,0,0,0,0,0,0,3,8,0,11,3,0,3,14,9,0,22
1103508,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,12,3,0,17
1103509,0,0,0,0,0,0,0,0,0,8,7,0,16,0,0,0,16,10,0,23
